"","Name","Pos2","Age","Year","pred_Bhind_Arc","pred_In_Arc","pred_FreeT","pred_OfReb","pred_DefReb","pred_Assist","pred_Steal","pred_Block","pred_TOV","pred_Fouls"
"7","Aaron Gordon","PF",23,2019,87.3956897355466,272.864987252248,151.733719948438,109.879546807352,339.260441264732,140.660839394422,59.8619425170557,45.4186893572007,88.7249722040138,143.683216845899
"31","Adreian Payne","PF",27,2019,17.6726511592126,41.743453446483,18.4422161197024,16.5939631360271,74.3757714458091,17.8230474694299,8.70874959603768,5.98653236387669,21.0940467058523,48.0368619655137
"49","Al-Farouq Aminu","PF",28,2019,87.962573675788,137.617837374626,85.6723585778953,96.7556390289683,370.023991771184,94.8700985783172,67.2698609310414,45.347407437987,82.4866709473906,132.014963382539
"55","Alan Williams","PF",26,2019,12.7011927375486,59.7776339312894,33.6593067395944,36.1132483316642,97.9852397991712,16.7368102322113,11.487425399633,12.8135134902114,17.5593607644374,51.0490035564627
"67","Alec Peters","PF",23,2019,27.0859720365866,25.4588415203247,17.2643375965052,10.4232603558056,47.190709524005,20.8055565652737,4.40445771472198,3.39926004354854,7.97689633179125,16.908651250323
"91","Alex Poythress","PF",25,2019,15.6981984107953,23.9703788290435,10.823630437571,9.56349461587934,31.2523968312731,9.81138686665935,3.7558883418273,2.17835081699142,4.68261312314543,16.7013881553869
"175","Anthony Davis","PF",25,2019,51.5133083944885,664.802217799815,433.934712023756,178.612664333161,615.145194608214,161.09911131081,100.132734559958,177.861348731979,142.504503895735,171.596682774886
"181","Anthony Tolliver","PF",33,2019,107.778015811287,-33.2894633340217,10.8351028347912,20.1272635219808,127.621987042797,18.6884106908301,4.56507154951453,7.02417194800135,15.7902827001489,80.0454310619605
"235","Ben Moore","PF",23,2019,9.08597203658667,15.4588415203235,9.2643375965049,2.42326035580568,19.1907095240045,9.80555656527321,2.40445771472206,1.39926004354841,3.9768963317912,7.90865125032323
"253","Blake Griffin","PF",29,2019,46.2456621028877,444.156377232897,290.784907429275,100.869963927571,384.383590825506,281.19376100082,47.448903054736,24.8427603399899,143.947393297942,158.821056918423
"271","Bobby Portis","PF",23,2019,62.4016825500157,245.100554214748,91.3008757035028,125.484598534459,299.732708357193,91.2894853872064,36.6626744855774,22.222807686206,74.637916063334,118.036816484695
"295","Brandan Wright","PF",31,2019,3.81183895708725,75.4334569494374,13.610005132033,44.2986137247758,68.9027889341513,-7.55891415417494,6.60698730212499,34.8334661439956,1.06883799904566,36.6332439901915
"325","Brice Johnson","PF",24,2019,12.4566541972454,29.3011088999087,12.5673560118817,7.40633216657812,35.2725973041118,11.9495556554079,7.9663672799799,5.03067436598988,7.45225194786941,10.6983413874448
"373","Caleb Swanigan","PF",21,2019,12.4305797518537,48.2331482814753,26.9226383622528,19.8803770900706,65.2176434877914,28.3231149502719,9.68509629892549,5.53569144221272,25.0030814314238,44.2379222264009
"391","Carmelo Anthony","PF",34,2019,123.861104238387,322.449076524248,232.547651686172,60.4415884205835,315.98158609712,142.212073113332,34.944113673209,25.5195248500041,111.0510050507,140.651524597844
"421","Cheick Diallo","PF",22,2019,15.9735657701458,101.962569041638,52.0548071605025,41.0920072679757,142.312998249789,30.2258932329061,13.3873251562855,17.2353214639871,26.4915295973178,58.6922478515605
"433","Chris Boucher","PF",26,2019,5.56906046368588,0.797381378594991,0.776886447883783,-1.26241474559129,7.1503085783267,0.529218987775664,-1.01650016158361,-0.30538705444836,-0.56238131765744,-1.08525521379269
"439","Chris McCullough","PF",23,2019,24.735015883349,58.4338875480812,29.9675423701695,20.1512652011259,65.3993750238595,26.289485387206,16.3293411522439,9.88947435287255,16.637916063334,28.0368164846947
"499","D.J. Wilson","PF",22,2019,12.2582758942204,27.3459949009001,13.0934879793791,5.65181872293821,30.2041765058989,14.5643357577727,6.54477700682411,2.96747574288092,9.48998888160786,12.5732867383624
"589","Dario Saric","PF",24,2019,143.956654197246,278.801108899908,186.067356011882,135.406332166578,406.772597304112,202.449555655409,56.4663672799799,26.53067436599,169.952251947869,165.198341387445
"601","Darrell Arthur","PF",30,2019,38.5287505299877,63.094917091167,11.6974562806535,30.1842888261734,102.743189879829,32.517423423322,21.2279451784305,23.5381132419927,30.6081156484938,106.227150454308
"637","Davis Bertans","PF",26,2019,90.439742624345,54.1396487581798,36.5799048632606,18.7206570651808,116.732196358434,62.1732180779103,22.0454094036744,27.8260272679927,33.9129742984209,83.2044349233287
"757","Derrick Williams","PF",27,2019,47.6794852486884,134.679297516356,119.559809726516,33.0413141303657,177.264392716862,46.146436155815,23.0908188073468,7.6520545359842,44.0259485968385,60.4088698466547
"823","Dorian Finney-Smith","PF",25,2019,48.6981984107953,57.9703788290433,35.3236304375707,39.0634946158795,127.252396831273,52.8113868666595,31.7558883418274,15.1783508169913,35.1826131231451,85.7013881553868
"835","Dragan Bender","PF",21,2019,90.7320215565957,89.2932991125025,45.2985327348127,39.4348448186745,241.833198722628,99.3640620216549,23.5978040944382,41.5876450129859,83.2611684220421,131.689201083619
"841","Draymond Green","PF",28,2019,99.1625736757881,203.817837374626,142.272358577895,95.1556390289676,500.823991771182,412.470098578318,113.269860931042,94.1474074379871,169.086670947391,218.614963382539
"937","Eric Moreland","PF",27,2019,15.2415958557046,27.0887348031074,7.34808065530684,25.04308013414,86.4053118694923,28.6641770315587,8.00277266647407,17.7083730879127,14.0046806695148,37.994197925894
