"","Name","Pos2","Age","Year","pred_Bhind_Arc","pred_In_Arc","pred_FreeT","pred_OfReb","pred_DefReb","pred_Assist","pred_Steal","pred_Block","pred_TOV","pred_Fouls"
"2233","Michael Kidd-Gilchrist","SF",25,2019,25.9133083944885,235.802217799814,128.647912023757,96.5506643331609,278.745194608215,92.6991113108097,47.7327345599575,40.8613487319786,56.1045038957352,127.996682774886
"2281","Mindaugas Kuzminskas","SF",29,2019,30.6643752649945,33.6474585455858,17.3487281403288,16.6921444130848,32.6715949399169,24.2587117116629,8.41397258921599,2.76905662099675,18.6040578242478,31.2135752271545
"2305","Myke Henry","SF",26,2019,24.5690604636863,22.7973813785953,6.77688644788384,8.73758525440859,34.1503085783275,22.5292189877757,29.9834998384163,5.69461294555135,18.4376186823427,26.9147447862073
"2365","Nicolas Brussino","SF",25,2019,25.1981984107952,22.4703788290441,15.3236304375707,13.5634946158794,53.2523968312731,29.8113868666592,9.25588834182746,4.67835081699126,15.182613123145,23.2013881553869
"2371","Nigel Hayes","SF",24,2019,11.9136681789532,17.5716881397475,7.43518721363169,5.19470198867316,32.1772425421126,12.0467773727746,3.26413842262009,3.83104434421627,4.46380378197536,10.2440157622851
"2413","OG Anunoby","SF",21,2019,84.4305797518537,115.233148281476,53.9226383622528,48.8803770900707,166.217643487792,69.3231149502725,56.6850962989258,16.5356914422136,52.003081431424,137.237922226401
"2437","Omri Casspi","SF",30,2019,53.9287505299876,92.2949170911669,37.8116562806537,19.7138888261732,131.143189879829,117.117423423322,30.0279451784305,14.7381132419927,34.8081156484938,67.6271504543075
"2443","Otto Porter","SF",25,2019,109.513308394489,233.402217799814,76.442912023757,67.3634643331609,260.345194608216,169.69911131081,85.7327345599575,46.8613487319786,52.3045038957353,115.796682774886
"2497","Paul George","SF",28,2019,182.362573675788,304.217837374626,213.370358577895,33.5276390289684,287.223991771183,269.270098578317,147.669860931042,46.147407437987,134.686670947391,176.014963382539
"2509","Paul Zipser","SF",24,2019,47.4566541972454,67.8011088999081,36.0673560118813,16.4063321665782,137.272597304112,51.4495556554081,19.96636727998,17.03067436599,45.9522519478692,86.1983413874447
"2527","Quincy Pondexter","SF",30,2019,44.1851040178823,6.22737755069696,15.2897517632801,9.63015057764419,47.3932927392693,20.693829752579,-1.8442215420981,3.43631755717613,11.6873218759404,47.0653987163757
"2575","Reggie Bullock","SF",27,2019,60.2794852486883,51.0792975163553,16.6700097265157,8.02791413036597,79.2643927168608,46.746436155815,20.2908188073467,5.85205453598429,15.8259485968386,27.4088698466547
"2593","Richard Jefferson","SF",38,2019,42.9934579467853,-68.5967640426693,-31.6893529083122,-28.3677119850066,2.81998231441037,-4.29327719665819,-4.53971783201262,-5.29906354198457,-6.70610554709274,41.4758987413814
"2611","Robert Covington","SF",28,2019,150.562573675788,99.6178373746259,84.1731585778952,36.7138390289684,218.623991771183,152.470098578317,86.6698609310413,53.3474074379871,80.4866709473905,148.614963382539
"2647","Rondae Hollis-Jefferson","SF",24,2019,28.0570748347487,230.326247453594,163.132908271089,69.9314818001941,284.705774393408,174.105260335542,67.3820359013737,46.0863762875412,91.2783976303686,122.707545508617
"2653","Royce O'Neale","SF",25,2019,48.7413643213197,83.6845347591712,64.6060368307577,24.9661436215407,221.163775560221,98.287998180275,36.1238191305183,16.2628286448837,55.950711232159,105.579380274246
"2773","Solomon Hill","SF",27,2019,52.5688852486883,65.1440975163558,59.4628097265156,33.6413141303659,134.435792716861,101.546436155815,61.2908188073467,21.6520545359843,51.0259485968387,80.6088698466546
"2785","Stanley Johnson","SF",22,2019,59.5379569319492,122.977194309234,77.4291764692501,65.9417152687243,174.020975654311,181.807043772205,160.943313069781,56.692572418204,80.6641011629664,114.032754127439
"2821","T.J. Warren","SF",25,2019,32.6594204473797,275.029220349365,97.7179680340705,91.7367549716895,152.118856355271,83.8669434319265,79.660346056547,35.3276108605387,57.6595094549332,103.360039405707
"2839","Taurean Waller-Prince","SF",24,2019,116.956654197245,178.301108899908,124.067356011881,39.9063321665783,258.772597304112,144.949555655408,66.46636727998,36.03067436599,130.452251947869,136.198341387445
"2863","Thabo Sefolosha","SF",34,2019,22.5621042383865,-17.0831234757512,-14.7345483138291,28.6415884205831,75.90678609712,64.6120731133321,96.944113673209,25.3195248500041,21.2510050507006,33.4515245978444
"2911","Timothe Luwawu-Cabarrot","SF",23,2019,65.7151099836956,96.6318389707731,90.8110815861917,23.749169717277,120.292797776951,79.0877244441567,26.1768462181327,9.8829979149886,62.2218907725933,132.195294619503
"2929","Tony Allen","SF",37,2019,-9.19803048031432,2.13609609906051,-30.4211017596915,61.7845631163908,13.7907832600878,17.3830603808392,92.0812400442926,12.8055835560125,35.4331721023556,54.8698052054971
"2953","Torrey Craig","SF",28,2019,20.2244527484192,36.0230746174431,17.1185856821367,36.2804685201435,85.1233746145417,20.0116606027761,8.70286125421266,13.5581815468864,16.4114335827105,58.5854738101298
"2959","Travis Wear","SF",28,2019,25.5780434439459,32.7191466853299,10.2839153539554,9.88684640176226,63.8488374820231,19.3054890844317,4.67811101183425,6.10010096521184,16.0678616062205,36.4575909894366
"2971","Trevor Ariza","SF",33,2019,143.861215811287,42.1847366659782,42.3307028347911,60.1272635219808,234.978587042797,150.48841069083,155.365071549514,41.0241719480012,84.190282700149,99.6454310619605
"3013","Troy Williams","SF",24,2019,26.9566541972453,65.8011088999082,31.5673560118813,20.9063321665783,70.7725973041117,30.9495556554081,25.96636727998,8.53067436599003,29.9522519478692,51.1983413874447
"3103","Vince Carter","SF",42,2019,42.0034116551838,-134.972804609587,-57.6669575027958,-11.443812390596,-29.1750214682996,1.80137249335081,17.1764506627655,7.48234806602684,-13.2632161448868,40.7002728849178
"3139","Wesley Iwundu","SF",24,2019,16.9136681789531,94.5716881397474,40.4351872136317,37.1947019886733,115.177242542113,63.0467773727746,34.2641384226202,12.8310443442163,32.4638037819752,83.2440157622846
"3145","Wesley Johnson","SF",31,2019,59.8926389570874,49.9000569494374,12.3120051320332,30.2986137247758,148.833188934152,79.8410858458247,84.0069873021253,45.4334661439956,49.4688379990455,109.233243990192
"3151","Wesley Matthews","SF",32,2019,140.572527384187,73.4439968077078,80.8089539834121,35.2129386233783,129.034987988474,148.764748268327,89.7860294258199,32.3288190459985,67.9295603495971,98.639337526076
"3181","Wilson Chandler","SF",31,2019,118.854914921496,194.855245294582,84.1672927277516,72.7557533165589,292.306155679625,109.180780643949,34.1920671251506,25.2255200688287,80.7971111364995,166.849402862201
